date,q50_1022,actual_1022,q50_1023,actual_1023,q50_1024,actual_1024,selected_fund,strategy_return,q50_selected,ewbah_return,strategy_cumret,ewbah_cumret,fund_label
2025-10-11,0.2837764751166105,0.608509478680702,-0.07090710662305355,0.2954815063101516,0.32059208303689957,0.9478286899441952,1024,0.9478286899441952,0.32059208303689957,0.6172732249783496,10.309519957044103,6.511727162212466,SPP Generation 70-tal
2025-10-18,0.3346077036112547,0.3763645213848754,-0.013157181441783905,0.17557911763174228,0.41121838986873627,0.5772640590637039,1024,0.5772640590637039,0.41121838986873627,0.37640256602677385,10.946297169481838,6.912640036370462,SPP Generation 70-tal
2025-10-25,0.3646921943873167,-0.31081217110828707,-0.01587209478020668,-0.1993727964504956,0.4319554567337036,-0.43991099210670337,1024,-0.43991099210670337,0.4319554567337036,-0.31669865322182866,10.458232212897897,6.574049145251394,SPP Generation 70-tal
2025-11-01,0.3753658961504698,0.43434645687121726,-0.040163811296224594,0.18856298003532632,0.4442512094974518,0.6910827877498154,1024,0.6910827877498154,0.4442512094974518,0.4379974082187863,11.22159004337395,7.040840718341414,SPP Generation 70-tal
2025-11-08,0.1755444472655654,-0.7451498375541616,-0.13397920597344637,-0.29999947920234354,0.26502862200140953,-1.1986229975977298,1024,-1.1986229975977298,0.26502862200140953,-0.747924104784745,9.888462486820202,6.240256468644702,SPP Generation 70-tal
2025-11-15,0.1666259914636612,1.1628455139921523,-0.13982158713042736,0.5286623104039907,0.22307344898581505,1.8079679728627565,1024,1.8079679728627565,0.22307344898581505,1.166491932419633,11.875210694453216,7.4795404893333455,SPP Generation 70-tal
2025-11-22,-0.01574056874960661,-0.03660373787698166,-0.21304289624094963,-0.12560703910714469,0.016404369845986366,0.03265333468726224,1024,0.03265333468726224,0.016404369845986366,-0.0431858140989547,11.91174168143337,7.433124574783207,SPP Generation 70-tal
2025-11-29,0.1883189920336008,-0.4777343119439628,-0.0813887994736433,-0.29781632250401113,0.2470216006040573,-0.6761131655780523,1024,-0.6761131655780523,0.2470216006040573,-0.48388793334200875,11.15509166209749,6.913268648553526,SPP Generation 70-tal
2025-12-06,0.22864666394889355,-0.10695447393846087,-0.1285000597126782,0.041472354769598554,0.2235955260694027,-0.25760917363773717,1022,-0.10695447393846087,0.22864666394889355,-0.10769709760219982,11.036206318554491,6.798126161267405,SPP Generation 60-tal
2025-12-13,0.09617531951516867,0.07383913453725371,-0.1920703500509262,0.06166867763078819,0.1387416608631611,0.08419703510721616,1024,0.08419703510721616,0.1387416608631611,0.0732349490917527,11.129695512170244,6.876339714592561,SPP Generation 70-tal
2025-12-20,0.04981705208774656,0.25331697747342574,-0.19498618878424168,0.1916358266700652,0.018613893073052168,0.3230975363603481,1022,0.25331697747342574,0.04981705208774656,0.2560167801679463,11.411205897917085,7.149961078291227,SPP Generation 60-tal
2025-12-27,0.03128880821168423,0.7770977026966684,-0.16677939519286156,0.38930459164127085,0.011912573128938675,1.1558130409732743,1022,0.7770977026966684,0.03128880821168423,0.7740717784370711,12.276979819496475,7.979378687604594,SPP Generation 60-tal
2026-01-03,0.13355602556839585,0.16398978216288945,-0.11141001194482669,0.1693032928007766,0.092986996518448,0.17880496429553558,1022,0.16398978216288945,0.13355602556839585,0.17069934641973386,12.461102594121542,8.16369878129241,SPP Generation 60-tal
2026-01-10,0.2147823255509138,-1.0673836049116994,-0.06001187488436699,-0.5514060348322757,0.24179456382989883,-1.6925371077802094,1024,-1.6925371077802094,0.24179456382989883,-1.1037755825080615,10.557656700897255,6.969814285006933,SPP Generation 70-tal
2026-01-17,0.16799460910260677,0.04314779568219285,-0.050131069496273994,0.1391430225479946,0.25744815915822983,-0.059461670193158844,1024,-0.059461670193158844,0.25744815915822983,0.0409430493456762,10.491917271696465,7.013610988854623,SPP Generation 70-tal
2026-01-24,-0.12181047536432743,0.8940647884870438,-0.1628142148256302,0.5117233206994438,-0.05119072459638119,1.3737591215170077,1024,1.3737591215170077,-0.05119072459638119,0.9265157435678318,12.009810063755438,8.005108942426801,SPP Generation 70-tal
2026-01-31,-0.14747166354209185,0.010822172901822826,-0.17061627469956875,0.10566209150557704,-0.13245690986514091,-0.09767352808981257,1024,-0.09767352808981257,-0.13245690986514091,0.006270245439195766,11.900406130459459,8.011881127844362,SPP Generation 70-tal
2026-02-07,-0.03343623736873269,0.6014343489174194,-0.08667088625952601,0.32732990645442656,0.10829510632902384,0.9423645540184005,1024,0.9423645540184005,0.10829510632902384,0.6237096031300822,12.95491589363553,8.685561602960163,SPP Generation 70-tal
2026-02-14,0.023120490834116936,0.2695364261157287,-0.02006595954298973,0.2342670718903152,0.21249190717935562,0.34556802507660606,1024,0.34556802507660606,0.21249190717935562,0.28312384102755,13.345251965716116,8.993276339612848,SPP Generation 70-tal
2026-02-21,0.15218820609152317,-1.1303438987978747,0.02060544490814209,-0.8703129289849215,0.3736535534262657,-1.5124741310867773,1024,-1.5124741310867773,0.3736535534262657,-1.1710436529565245,11.630934350919546,7.716917494888435,SPP Generation 70-tal
2026-02-28,0.11332197301089764,-1.1303438987978747,0.04403236508369446,-0.8703129289849215,0.40565164387226105,-1.5124741310867773,1024,-1.5124741310867773,0.40565164387226105,-1.1710436529565245,9.942545346571436,6.455505369404108,SPP Generation 70-tal
2026-03-02,-0.1369003113359213,0.006355811501160563,-0.1533085429109633,-0.07748912150653182,0.09333222266286612,0.11042560893409666,1024,0.11042560893409666,0.09333222266286612,0.013097432976241797,10.063950071748053,6.469448307869399,SPP Generation 70-tal
2026-03-07,-0.37151497043669224,-2.127416714641256,-0.28250009566545486,-1.6037401157005804,-0.22755048424005508,-2.8945437162112677,1024,-2.8945437162112677,-0.22755048424005508,-2.2085668488510346,6.878100921132344,4.117999368387217,SPP Generation 70-tal
2026-03-09,-0.3402631673961878,-0.6186990954949299,-0.3006508871912956,-0.39758703504693066,-0.1855325996875763,-0.9269535941378493,1024,-0.9269535941378493,-0.1855325996875763,-0.6477465748932366,5.887390523297626,3.4435785936311163,SPP Generation 70-tal
2026-03-14,-0.5387563947588205,-2.809006545098785,-0.4308756925165653,-2.077360889621022,-0.38082700967788696,-3.8732364197464135,1024,-3.8732364197464135,-0.38082700967788696,-2.9198679514887402,1.7861215496301668,0.4231626944026061,SPP Generation 70-tal
2026-03-16,-0.5243437162134796,0.34216178793956975,-0.43346891924738884,0.15694286238615449,-0.43017616122961044,0.6062687114887004,1024,0.6062687114887004,-0.43017616122961044,0.36845778727147493,2.403218957223416,0.7931796575744414,SPP Generation 70-tal
2026-03-21,-0.6897431630641222,-3.92759818036822,-0.5363465026021004,-2.975327464576192,-0.5746608041226864,-5.2756007653474875,1023,-2.975327464576192,-0.5363465026021004,-4.059508803430633,-0.6436121410209381,-3.2985283438824524,SPP Generation 50-tal
2026-03-23,-0.5451741758733988,1.3688715105243345,-0.4359293803572655,0.8879081821637039,-0.43276864662766457,2.021320844200018,1024,2.021320844200018,-0.43276864662766457,1.4260335122960186,1.3646992368168185,-1.9195329511827737,SPP Generation 70-tal
2026-03-28,-0.6494260150939226,-3.1170443575403306,-0.5258715897798538,-2.469010859342601,-0.6258762627840042,-4.055258681124833,1023,-2.469010859342601,-0.5258715897798538,-3.2137712993359213,-1.1380061948801625,-5.071614851452281,SPP Generation 50-tal
2026-03-30,-0.448081674054265,1.8250451425911296,-0.2835290739312768,1.2283700585539283,-0.23711759224534035,2.5979939352881827,1024,2.5979939352881827,-0.23711759224534035,1.883803045477747,1.4304224084818316,-3.2833510410010973,SPP Generation 70-tal
2026-04-04,-0.5734488908201456,-0.9602734111255733,-0.38043140061199665,-1.078744350785779,-0.45709121972322464,-0.9224427060374615,1023,-1.078744350785779,-0.38043140061199665,-0.9871534893162712,0.3362474567721847,-4.238092815949628,SPP Generation 50-tal
2026-04-06,-0.22465126868337393,0.7987767728080852,-0.08403586130589247,0.532988181411155,0.08575095236301422,1.1591642663737804,1024,1.1591642663737804,0.08575095236301422,0.8303097401976736,1.4993093835114877,-3.4429723732013997,SPP Generation 70-tal
2026-04-11,-0.1704324334859848,0.28663501293630494,-0.07520534924697131,-0.2262255947130604,0.2516653724014759,0.85372518355968,1024,0.85372518355968,0.2516653724014759,0.3047115339276415,2.365834548857677,-3.1487519732048526,SPP Generation 70-tal
2026-04-13,0.07547382358461618,-0.12181992756563684,0.07377195172011852,-0.1559877188527427,0.4451693519949913,-0.11472641626276492,1024,-0.11472641626276492,0.4451693519949913,-0.13084468756038148,2.2483938954023017,-3.2754766860838487,SPP Generation 70-tal
2026-04-18,0.1856443751603365,0.9908111600903972,0.07408737204968929,0.21773205832928885,0.5760296508669853,1.8718503384528653,1024,1.8718503384528653,0.5760296508669853,1.0267978522908505,4.162330802596031,-2.2823113580579815,SPP Generation 70-tal
2026-04-20,0.16107296757400036,-0.21270101237013414,0.07063348405063152,-0.15786758430255143,0.5295295268297195,-0.284564571720625,1024,-0.284564571720625,0.5295295268297195,-0.2183777227977702,3.8659217120533924,-2.495705021284877,SPP Generation 70-tal
2026-04-25,0.2963719330728054,0.8608135765243604,0.12677999772131443,0.01211137008413693,0.5633024722337723,1.7841626132530255,1024,1.7841626132530255,0.5633024722337723,0.8856958532871744,5.719058655150519,-1.6321135238815003,SPP Generation 70-tal
2026-04-27,0.25800487771630287,1.059071705907378,0.1341541837900877,0.08725249091159556,0.4987710565328598,2.1055063300515044,1024,2.1055063300515044,0.4987710565328598,1.083943508956826,7.944980127205596,-0.5658612035256141,SPP Generation 70-tal
2026-05-04,0.27820705249905586,5.175943835888502,0.1361567284911871,2.7531496516080005,0.5347110480070114,8.141040616802002,1024,8.141040616802002,0.5347110480070114,5.356711368099501,16.732824803160256,4.760538613156967,SPP Generation 70-tal
2026-05-11,0.32589999213814735,5.331836598622995,0.14494447596371174,2.9890526113909983,0.5250426903367043,8.326051931344008,1024,8.326051931344008,0.5250426903367043,5.548980380452666,26.452060417196208,10.573680347257579,SPP Generation 70-tal
2026-05-18,0.6240999884903431,8.763537206673599,0.3166454676538706,5.448566539609601,0.6298474594950676,13.184382034247198,1024,13.184382034247198,0.6298474594950676,9.132161926843466,43.12398315277645,20.671447885039456,SPP Generation 70-tal
